gene,gene_name,zscore,pvalue,pred_perf_R2,VAR_g,n,covariance_n,model_n
TMED3,TMED3,-0.301660662403,0.762910758877,0.0195776461461,0.0239022916851,38,38,38
RDH12,RDH12,0.301646640723,0.762921448953,0.0136355658131,0.017846199295,22,22,22
CHMP7,CHMP7,-0.301584327539,0.76296895684,0.0400702692126,0.0273219084082,36,36,36
RAPGEF6,RAPGEF6,-0.30158350597,0.762969583214,0.0609205962656,0.0673530070342,39,40,40
COMMD2,COMMD2,-0.301514301043,0.763022346459,0.173911652336,0.113651471879,5,5,5
MTBP,MTBP,0.301454541984,0.763067908868,1.15153348601e-06,0.000988485133033,6,6,6
TUT1,TUT1,0.301318732965,0.763171457494,0.00315878579051,0.00187243115298,3,3,3
ING4,ING4,0.300975470081,0.763433199795,0.00410925546372,0.00288803335784,11,11,11
CYBASC3,CYBASC3,-0.30096025842,0.763444799505,0.00160201095953,3.12496729313e-05,4,4,4
HSPA12B,HSPA12B,-0.300958651818,0.763446024629,0.485298489944,0.584062163589,181,185,185
FLI1,FLI1,-0.300737924216,0.763614347363,0.0022609089126,0.00369336471478,19,19,19
ABHD16B,ABHD16B,0.300577924342,0.763736367254,0.114210316713,0.0924354824152,65,65,65
GOLGA8A,GOLGA8A,0.300292279083,0.763954222037,0.0300808015586,0.0263768714293,41,41,41
CDKN2D,CDKN2D,0.300285984406,0.763959023047,0.0161521118375,0.0289825478491,36,36,36
TMEM161B,TMEM161B,0.300272757957,0.763969111014,0.000837856181224,0.0043278323602,12,12,12
SMUG1,SMUG1,-0.300175647135,0.764043179798,0.40339190683,0.330873510317,32,32,32
ABCA2,ABCA2,0.300122403907,0.764083790619,0.215102647161,0.167617785519,30,30,30
ZCCHC24,ZCCHC24,0.30008092601,0.764115427983,0.0442513046121,0.0302685420907,16,16,16
AP1M2,AP1M2,-0.300071087212,0.764122932607,0.639646094512,0.56727343377,48,48,48
PID1,PID1,0.300054874648,0.764135298922,0.207061053143,0.155770536138,66,66,66
CLASP1,CLASP1,0.299996325075,0.764179958767,0.00331041646551,0.00404948267453,13,13,13
FLVCR1,FLVCR1,0.299893310707,0.764258536917,0.48043040465,0.374044646048,52,52,52
FAM134B,FAM134B,-0.29980132944,0.764328701199,0.0657908837116,0.0563381802658,33,34,34
ZNF470,ZNF470,0.299736348181,0.764378270756,0.1782887414,0.160671151367,66,67,67
ISG15,ISG15,0.299712498567,0.764396464164,0.00518880572204,0.0101954521176,14,14,14
IGFALS,IGFALS,0.299690007787,0.764413621119,0.125082449583,0.0740244892459,26,26,26
RFX7,RFX7,-0.299665853926,0.764432046875,0.011564691641,0.0114626101169,14,14,14
NAE1,NAE1,-0.299513305578,0.764548421356,0.0617688947744,0.043446729808,12,12,12
C1orf200,C1orf200,-0.299437190693,0.764606489068,0.00859155070401,0.00139790776077,2,2,2
UXS1,UXS1,0.299434686947,0.764608399187,0.0288786067106,0.0162693119987,8,8,8
LY96,LY96,-0.299401724349,0.764633546638,0.0315546342855,0.0160873898304,6,6,6
SRP19,SRP19,0.29936855039,0.764658855589,0.02755975044,0.026963998252,24,25,25
ALPK1,ALPK1,-0.299196846091,0.764789855597,0.0615743312736,0.0531989797562,44,44,44
TECR,TECR,0.299170815404,0.764809716026,0.015544303651,0.00684795666766,7,7,7
PABPC1,PABPC1,-0.299159877796,0.764818061053,0.0076547754354,0.00152952578827,3,3,3
SEPT3,SEPT3,0.299141992507,0.764831706986,0.00174698902049,0.00310214454508,12,12,12
LYRM2,LYRM2,-0.299065292867,0.764890227314,0.0366505018239,0.0280689141236,19,19,19
NPTX2,NPTX2,0.29898083763,0.764954666563,0.0279980965471,0.0308693924374,33,34,34
ZNF614,ZNF614,0.298945898233,0.764981325758,0.0022680897751,0.00270123478301,15,15,15
FA2H,FA2H,-0.298879767863,0.765031784818,0.0144850628451,0.0114990857002,18,18,18
IRX3,IRX3,0.298865837186,0.765042414386,0.212922855398,0.163302373229,26,26,26
JPH3,JPH3,-0.298480462473,0.765336485599,0.028443888177,0.0329452100541,28,28,28
SLC35A4,SLC35A4,-0.298421104257,0.765381783593,0.0764026861633,0.0512340238253,21,24,24
MED15,MED15,0.298381665122,0.765411881196,0.0475300960676,0.029201596767,27,27,27
FZR1,FZR1,0.29837702122,0.76541542517,0.00167105558982,0.0045591247856,10,10,10
ISCU,ISCU,0.298202756638,0.765548417964,0.290778733826,0.232655687475,72,72,72
THNSL1,THNSL1,0.298003698852,0.765700340543,0.0308065113023,0.0306289015701,40,40,40
HAAO,HAAO,-0.297971588108,0.765724848578,0.206415597957,0.163881061287,45,45,45
SAMD3,SAMD3,-0.29787539529,0.765798267679,0.248574946661,0.179958482983,34,35,35
AGPAT5,AGPAT5,0.297821759751,0.765839205881,0.0245822560881,0.0178187132856,19,19,19
NDUFA6,NDUFA6,-0.297684340156,0.765944096616,0.172555556542,0.223174360977,120,120,120
PLEKHA1,PLEKHA1,0.297683237431,0.76594493833,0.145250426336,0.0951996916805,29,29,29
PTER,PTER,-0.29768068453,0.76594688697,0.275016300887,0.226744457155,45,45,45
LIME1,LIME1,0.297653080205,0.765967957562,0.181995443825,0.10816829606,11,11,11
NRG4,NRG4,-0.297611102233,0.766,0.00492928600458,6.01226776308e-05,1,1,1
FAM21C,FAM21C,0.297529945188,0.766061949569,0.127346267666,0.160035610091,68,68,68
FAM71E1,FAM71E1,-0.2973654688,0.766187503839,0.000334186752859,0.00096959254617,4,4,4
LAIR1,LAIR1,0.297344572296,0.76620345578,0.0446718011035,0.0287671092993,42,42,42
ACTR1B,ACTR1B,-0.297185376806,0.766324985442,0.0127252045792,0.0086609820201,8,8,8
NACC2,NACC2,0.297086448779,0.766400509885,0.11897532145,0.0743594405672,19,19,19
OTUB1,OTUB1,0.297085656384,0.766401114831,0.00201981631748,0.00502983432509,14,14,14
NPIP,NPIP,-0.296944230474,0.766509087235,0.465077095424,0.352130128695,26,26,26
ZBTB48,ZBTB48,-0.29685194182,0.766579547971,0.0573388699507,0.0347287909427,13,13,13
STAT5A,STAT5A,0.296851581361,0.766579823179,0.00803970170836,0.00460780892239,10,12,12
DAPP1,DAPP1,-0.296654195661,0.766730530124,0.151389122777,0.109484245634,41,42,42
KIAA1377,KIAA1377,0.296627435011,0.766750962962,0.0814607222665,0.0625876079868,50,50,50
LGALS9,LGALS9,-0.296567082146,0.766797045408,0.601612943381,0.556588478398,54,54,54
REEP3,REEP3,-0.296511538374,0.766839456599,0.0115098986171,0.00869983227159,14,14,14
SPEG,SPEG,0.296477381775,0.766865537674,0.185162778538,0.127178776838,7,7,7
LOX,LOX,0.296462227852,0.766877108893,0.0339704189438,0.0254553293348,15,15,15
C3orf45,C3orf45,0.296416638944,0.766911919945,0.00656795828374,0.01647591652,32,32,32
ST6GALNAC2,ST6GALNAC2,0.296312285134,0.766991604824,0.373533198426,0.284929861648,53,55,55
PPP1CB,PPP1CB,-0.296265599653,0.767027254794,0.103797997346,0.0705670956917,26,26,26
VCP,VCP,-0.296251507827,0.767038015692,0.139793062444,0.116804713265,16,16,16
GDI2,GDI2,0.296207091475,0.767071933508,0.333904899367,0.22569211435,20,21,21
CYB5D1,CYB5D1,-0.296130421248,0.767130482516,0.0919343665885,0.0687648016914,41,41,41
ELOF1,ELOF1,0.296122061339,0.767136866618,0.0512927888588,0.0301617810336,14,14,14
PPCDC,PPCDC,0.296014649921,0.76721889349,0.00478527397405,0.00455087723127,18,18,18
DAG1,DAG1,-0.295895359997,0.767309994676,0.0122786640414,0.00684526087772,9,10,10
ZDHHC24,ZDHHC24,0.295794796652,0.767386796956,0.0348959554519,0.0444558538517,29,29,29
LIN9,LIN9,-0.29568633988,0.767469630167,0.00820948520551,0.0103896996549,17,17,17
CMTM8,CMTM8,-0.295494700495,0.767616000095,0.583349197808,0.495564025655,122,122,122
PEPD,PEPD,-0.295467763198,0.767636574872,0.0632870340638,0.0616875505036,57,58,58
SLC7A10,SLC7A10,0.295460826652,0.76764187305,0.0320216179024,0.0311727338859,48,48,48
REP15,REP15,0.295002410473,0.767992038321,0.529498056783,0.444214154376,86,87,87
SLC35A1,SLC35A1,-0.294944592551,0.768036206418,0.0784849957999,0.058731092747,35,35,35
FAIM2,FAIM2,-0.294716588177,0.768210390193,0.355197359167,0.309980315867,33,33,33
OBSCN,OBSCN,-0.294657209723,0.768255754241,0.0826983196097,0.0623267558882,26,26,26
KIF24,KIF24,0.294610036014,0.768291794654,0.191454922376,0.145328416773,41,41,41
PRRC2A,PRRC2A,-0.294358854464,0.768483704188,0.0417166692884,0.0315002483455,13,15,15
ZNF19,ZNF19,0.294292328995,0.768534533833,0.0625687507944,0.0446278904868,23,23,23
TMEM56,TMEM56,0.294271303372,0.768550598939,0.0118767208333,0.00940340437267,14,14,14
CCNG1,CCNG1,-0.294056926256,0.768714404328,0.0189010792972,0.0201274755795,42,42,42
PPDPF,PPDPF,-0.294021102141,0.768741778514,0.288030838024,0.317769458022,126,127,127
FAM126B,FAM126B,0.293959922141,0.768788528491,0.0425612428376,0.0240217142386,12,12,12
TMEM117,TMEM117,0.293957279849,0.768790547587,0.00100407497436,0.00290752985436,14,15,15
DUSP7,DUSP7,0.293874008042,0.768854180159,0.000145192228889,0.0012039826831,10,10,10
BOK,BOK,0.293737411154,0.768958564734,0.369176673928,0.343301271089,15,15,15
PGLS,PGLS,0.293678525312,0.769003565394,0.0166265998555,0.0147492751973,20,20,20
LONP2,LONP2,0.293610325083,0.769055685096,0.0479925436166,0.0395006707007,32,32,32
SLC22A15,SLC22A15,0.293328252454,0.76927126058,0.370803472369,0.337654186532,44,44,44
TRAPPC5,TRAPPC5,-0.292720595141,0.769735726446,0.104894707343,0.0702010938237,21,21,21
DNASE1,DNASE1,-0.292308885435,0.770050465756,0.127123601424,0.0933903821996,41,43,43
FAM158A,FAM158A,0.292185211476,0.770145018065,0.121333254986,0.0696655018967,3,3,3
MYPOP,MYPOP,-0.292127156481,0.770189403962,0.0148038541788,0.0120118991321,17,17,17
PRKG2,PRKG2,-0.292123716019,0.770192034387,0.146269759169,0.0970853742359,32,32,32
PRSS53,PRSS53,-0.292046772726,0.770250862535,0.0457956642109,0.0348818883118,21,21,21
C17orf97,C17orf97,-0.291775420667,0.770458339369,0.855023528679,0.738166646992,47,47,47
SMPD2,SMPD2,-0.291775360551,0.770458385336,0.476316868378,0.407960906414,38,38,38
PHF1,PHF1,-0.291507941982,0.770662870684,0.00750163846928,0.0239255728784,57,57,57
ACAT1,ACAT1,0.291290752666,0.770828959262,0.332891703093,0.24559122454,31,31,31
GLI3,GLI3,-0.291123559484,0.770956822056,0.0431659216077,0.0243280436964,16,16,16
AGFG2,AGFG2,0.291037349093,0.771022754817,0.000129400498033,0.00139306635277,6,6,6
TM2D2,TM2D2,0.291002274078,0.771049580277,0.110712204722,0.0553195593336,29,30,30
ENPP1,ENPP1,-0.290878574765,0.771144188009,0.0264369800695,0.0255509113699,41,42,42
PHIP,PHIP,0.29079561413,0.771207639885,0.200972730065,0.142653386874,35,36,36
C8orf83,C8orf83,0.290735974954,0.771253255448,0.0039444232911,0.00157967644648,4,4,4
HHATL,HHATL,0.290634926728,0.771330544902,0.0433248427622,0.0241021945206,8,8,8
LYNX1,LYNX1,-0.290424219738,0.771491717112,0.281137047947,0.240844858003,37,37,37
ATAD2,ATAD2,0.290282664354,0.7716,0.00564829196536,6.95626795704e-05,1,1,1
FUS,FUS,-0.290208600694,0.77165665682,0.000274774441798,0.000516829064991,2,2,2
RGS10,RGS10,0.290088096339,0.771748842197,0.058196590858,0.0313615035568,24,25,25
CLPTM1,CLPTM1,-0.290009831161,0.771808716488,0.00367681227708,0.00696095485826,20,20,20
ALDH6A1,ALDH6A1,-0.289994734867,0.771820265585,0.0422310757901,0.0339158913381,20,20,20
MAN1B1,MAN1B1,-0.289810811479,0.771960976304,0.245911151144,0.212152678314,18,18,18
SPPL3,SPPL3,-0.289076047422,0.772523182856,0.0218500963584,0.0252855810055,27,29,29
PYHIN1,PYHIN1,0.288955669881,0.772615301426,0.0736418258765,0.0567090450435,53,53,53
DSP,DSP,-0.288953370798,0.772617060824,0.667474736721,0.626831523813,48,49,49
ABAT,ABAT,0.28877835568,0.772750996447,0.319001514418,0.279271768497,91,91,91
IGHMBP2,IGHMBP2,-0.28877764582,0.772751539702,0.871742904151,0.826225702906,39,39,39
RNF112,RNF112,-0.288671306418,0.772832922476,0.338080693609,0.248869375171,15,16,16
MRVI1,MRVI1,-0.288524312159,0.772945422994,0.157278402715,0.106998973766,39,39,39
REEP1,REEP1,-0.288402067737,0.773038985118,0.414740509913,0.397893749128,19,19,19
GSK3B,GSK3B,0.288282381658,0.77313059236,0.0734139277199,0.0384884528491,25,27,27
XKR8,XKR8,0.287744205193,0.773542549501,0.084311687544,0.0865953796132,34,34,34
TRPC4AP,TRPC4AP,0.287714001829,0.773565671117,0.0321908677093,0.0354554175474,26,26,26
IGLL1,IGLL1,-0.287707120585,0.773570938952,0.0851253955976,0.0570500164998,11,11,11
ZNF75A,ZNF75A,-0.28761113451,0.773644420761,0.079277718818,0.0192365099715,10,11,11
C20orf3,C20orf3,-0.287553671437,0.77368841239,0.172013709877,0.126314732649,38,40,40
GIMAP5,GIMAP5,-0.287215666114,0.773947191622,0.139193061097,0.0985533099082,12,12,12
GNB3,GNB3,0.287203233102,0.773956710902,0.144472393486,0.123187865069,74,74,74
MRPS15,MRPS15,-0.287168984684,0.773982933226,0.0170223355656,0.00966157994326,21,22,22
ZNF503,ZNF503,0.287075061275,0.774054847068,0.241632913986,0.276071536744,94,94,94
TP53RK,TP53RK,-0.286918296263,0.774174880829,0.00984019336269,0.00854056772201,16,16,16
ATPIF1,ATPIF1,0.286867584847,0.774213711325,0.104042579061,0.0969503842913,30,31,31
NDUFA5,NDUFA5,0.286511105971,0.774486688515,0.000835750993132,0.00518893899832,23,24,24
EIF3D,EIF3D,-0.286508104527,0.774488987018,0.0293477977465,0.0123790026334,13,13,13
MEGF6,MEGF6,-0.286422409046,0.774554613387,0.150878894516,0.132743567464,54,54,54
USP39,USP39,-0.286229204163,0.774702577328,0.316054310263,0.362149623992,37,38,38
TES,TES,0.286029217086,0.774855743961,0.104155080643,0.14667415314,89,89,89
NUCKS1,NUCKS1,0.285863588622,0.774982602562,0.192737775697,0.170363627007,35,36,36
BANK1,BANK1,-0.285768142853,0.775055709371,2.51159272319e-05,0.000350345245683,2,2,2
EGLN3,EGLN3,-0.285680143562,0.775123114308,0.112188910374,0.0979672460938,66,66,66
SLC22A5,SLC22A5,-0.285505653162,0.775256773968,0.634549910898,0.550879315373,41,42,42
PBXIP1,PBXIP1,0.28547177836,0.775282722841,0.0319444256435,0.0268531433799,20,20,20
KL,KL,-0.285244530841,0.775456806124,0.023556259539,0.0395509622501,61,62,62
UBE2I,UBE2I,-0.285155153171,0.775525277107,0.171009866364,0.152132562262,15,16,16
ABCA3,ABCA3,-0.285086282717,0.775578038989,0.0618462685105,0.0459777432462,16,16,16
ATP6V1G1,ATP6V1G1,-0.285014595682,0.775632959763,0.000290270825455,0.00215971679174,13,13,13
B4GALT5,B4GALT5,0.284951078084,0.775681622717,0.00598415368604,0.00469823373311,9,9,9
PRKCI,PRKCI,-0.284373595546,0.776124091766,0.00715280307002,0.0125933260836,27,27,27
SORBS1,SORBS1,-0.284165956668,0.776283203137,0.0113313547766,0.0109616589202,21,22,22
NR6A1,NR6A1,0.284144037631,0.7763,0.000196043948033,0.000289771868772,1,1,1
CTNNBIP1,CTNNBIP1,-0.283953303987,0.77644616626,0.0570328265797,0.0252644662052,9,9,9
RSPH9,RSPH9,0.283935896967,0.776459506299,0.00896151605695,0.0201643686304,50,50,50
CHST8,CHST8,-0.283727398297,0.776619296403,0.207233038617,0.176151692937,29,29,29
ZBTB16,ZBTB16,0.28370074517,0.776639723622,0.00314634113674,0.00220710419742,5,5,5
BLVRA,BLVRA,-0.28346920253,0.776817186682,0.378014122591,0.361636416236,28,28,28
SLC8A1,SLC8A1,0.283373664687,0.776890413903,0.205228581877,0.17335396941,33,33,33
HIST1H1E,HIST1H1E,0.283097416084,0.777102162277,0.00367036941508,0.00687028602532,17,17,17
AES,AES,-0.283070641443,0.77712268629,0.00645025074172,0.00412674040119,12,12,12
USO1,USO1,-0.282752403525,0.777366642429,0.0360576424297,0.0250173528551,11,11,11
USP6,USP6,-0.282750757626,0.777367904207,0.0757653431115,0.0739824619964,53,53,53
EVC2,EVC2,0.282736830122,0.777378581317,0.101860313819,0.0743836429596,23,23,23
RAB2A,RAB2A,0.282609552575,0.777476156842,0.207657491244,0.152945139173,28,28,28
MAPK8IP3,MAPK8IP3,-0.28250000671,0.777560141435,0.00162625658148,0.00873234923302,21,21,21
MREG,MREG,-0.2823808337,0.77765150974,0.0599629259096,0.0281403711502,28,29,29
FN1,FN1,0.282254947703,0.77774802814,0.156460040803,0.0956393747469,45,46,46
ZNF418,ZNF418,0.282224925329,0.777771047184,0.0543988966276,0.0466031494294,33,34,34
DNAJC3,DNAJC3,-0.282115994971,0.777854568954,0.0272972989867,0.021199328516,26,26,26
ZNF248,ZNF248,0.282091568656,0.777873298053,0.0501614520421,0.044960028757,71,72,72
BTBD3,BTBD3,-0.281812042486,0.77808763647,0.0380357988604,0.0179242775874,16,16,16
GPR107,GPR107,0.281777900755,0.778113817232,0.0201020243421,0.0207041187478,24,24,24
WDR41,WDR41,-0.281628794245,0.77822815891,0.465618750784,0.423630834828,78,80,80
TAF1D,TAF1D,-0.281458568673,0.778358701519,0.0119941260413,0.018180515142,33,33,33
CA1,CA1,0.281143940596,0.7786,0.00155840726574,0.000264575602342,1,1,1
RUFY4,RUFY4,0.281097340662,0.778635740817,0.118069686253,0.0950072556282,22,22,22
GBE1,GBE1,-0.281046672279,0.778674602549,0.0216164779627,0.0565992708549,81,81,81
CABIN1,CABIN1,-0.280970105204,0.778733329159,0.00725801696458,0.00799311691771,18,18,18
MAST1,MAST1,-0.280845779084,0.778828689438,0.0266330172055,0.0687515939002,93,94,94
BCAS1,BCAS1,-0.280734662096,0.778913920902,0.289965142849,0.158674316972,33,34,34
PLEKHH1,PLEKHH1,-0.280676663737,0.778958409171,0.0156195814676,0.0094228007828,11,11,11
ESM1,ESM1,0.280417761583,0.779157011699,0.0946239459607,0.0665554320135,25,25,25
TCHP,TCHP,-0.280403998076,0.779167570019,0.0105331845706,0.0142521397032,21,21,21
ITGA9,ITGA9,0.280402205891,0.779168944851,0.0719048867983,0.0422911244095,29,29,29
ZNF763,ZNF763,0.280376514058,0.779188653798,0.288845653584,0.260612548152,15,15,15
CSNK1E,CSNK1E,0.280374782218,0.779189982348,0.056742438372,0.038862258105,28,29,29
HCG27,HCG27,-0.28027485045,0.779266644281,0.371848398965,0.333145580995,78,81,81
METTL6,METTL6,-0.280121299234,0.77938444417,0.0570822073676,0.0427626254627,22,23,23
FBLN5,FBLN5,0.280111818945,0.77939171733,0.75146715075,0.606457206064,36,36,36
TMPRSS9,TMPRSS9,0.280084417537,0.779412739457,0.310180425396,0.226474848612,25,25,25
DDX10,DDX10,0.279861229038,0.779583973785,0.0232937076977,0.0233868624505,23,23,23
RBM11,RBM11,-0.279767053648,0.779656230088,0.336576180661,0.254585645701,17,17,17
NFKB1,NFKB1,-0.279269550985,0.780037971828,0.0476238486314,0.034623264251,22,22,22
CCT8,CCT8,-0.279112144342,0.78015876351,0.497495762788,0.473968176273,19,19,19
FAM18B1,FAM18B1,-0.279081879084,0.780181989258,0.204625826089,0.15771434779,13,13,13
TIFA,TIFA,-0.2789293113,0.78029907372,0.149792649884,0.126330887292,33,33,33
PBK,PBK,0.278788160976,0.780407400565,0.0016292133804,0.00203505807523,5,5,5
MBTD1,MBTD1,0.278686415009,0.780485488893,0.000805747734124,0.00166387364716,8,8,8
PTGER4,PTGER4,0.278568415809,0.780576054079,0.0884843118982,0.0417749453314,21,22,22
TSPAN3,TSPAN3,-0.278202355792,0.780857026559,0.389169740794,0.387130230803,54,55,55
TRAF3IP1,TRAF3IP1,-0.278141027427,0.780904102467,0.0179872207929,0.0148734082068,18,18,18
MAPK8,MAPK8,-0.278098210915,0.780936969076,0.0012040820394,0.00225298068127,3,3,3
LZTR1,LZTR1,0.278077528046,0.780952845702,0.279592976371,0.248698803869,46,47,47
CWC22,CWC22,0.277940882205,0.781057740358,0.00392687878368,0.00151784428645,5,5,5
JMJD7,JMJD7,0.277920181289,0.781073631532,0.198114763587,0.136846332337,27,28,28
EMR2,EMR2,0.277631860086,0.781294972429,0.519551969744,0.421899129836,45,46,46
PSMC5,PSMC5,0.277555668349,0.781353466917,0.00286329363662,0.000291802258739,3,3,3
SERPINI2,SERPINI2,0.27739581492,0.781476194801,0.0139330604279,0.0137735607938,33,33,33
AGMAT,AGMAT,-0.277380432722,0.78148800481,0.00765842790253,0.00543982296012,16,16,16
NUMB,NUMB,0.277377295678,0.781490413348,0.0341907468974,0.024862155531,27,27,27
SNCG,SNCG,-0.277343482474,0.781516374354,0.0635240454961,0.0384072850473,19,19,19
ADAMTS13,ADAMTS13,0.277280067698,0.781565063427,0.247125006573,0.21397741252,79,79,79
WWP2,WWP2,-0.277224269126,0.781607905582,0.136178327873,0.113635921093,45,45,45
MED27,MED27,0.277126858779,0.781682698854,0.0925341667122,0.0624106512239,36,36,36
ZNF541,ZNF541,-0.276974091706,0.7818,0.0038131854618,0.00020187329398,1,1,1
PLCB1,PLCB1,0.276874903274,0.781876163813,0.262251039302,0.191116433233,5,5,5
CPA3,CPA3,-0.276691309172,0.782017145719,0.00487080899574,0.00320047587164,24,24,24
COMMD4,COMMD4,0.276582422666,0.782100763048,0.0389076979126,0.0618670314441,63,63,63
ZSCAN20,ZSCAN20,-0.27647945214,0.782179839628,0.0146735024871,0.0276624852827,46,46,46
PTX4,PTX4,-0.276212834102,0.782384600356,0.0275409380629,0.058619558748,85,86,86
AGAP1,AGAP1,-0.275976821382,0.782565869003,0.0356132977062,0.0116467282033,4,4,4
FAM104A,FAM104A,-0.27576164181,0.782731147123,0.0285008157271,0.0214065788223,23,23,23
CEP135,CEP135,0.275626884319,0.782834658526,0.000532225957921,0.00168260206509,10,10,10
PAQR9,PAQR9,-0.275489818581,0.782939946909,0.016096676887,0.0215342586088,31,31,31
C5orf55,C5orf55,-0.275385435586,0.783020132392,0.227820334222,0.172565396807,29,30,30
DARS2,DARS2,0.275308879682,0.783078942977,0.0280986346878,0.017376916011,8,8,8
ZBTB6,ZBTB6,-0.275105265167,0.783235366584,0.00036120254824,0.00183105359605,4,4,4
POP1,POP1,0.274823451936,0.783451879563,0.00211243597207,0.00883489248973,29,30,30
CLU,CLU,-0.274814424601,0.783458815409,0.0206259511411,0.0117118119428,20,21,21
L3MBTL3,L3MBTL3,-0.274721262979,0.783530393986,0.406242623599,0.330336479967,68,69,69
CDC14B,CDC14B,0.274524358844,0.783681686749,0.00182914058159,0.000294149596553,2,2,2
C9orf43,C9orf43,0.274362120974,0.783806349574,0.139153499661,0.0784967712521,17,18,18
MICAL1,MICAL1,0.274278517908,0.783870591948,0.19531929062,0.13447664235,20,20,20
GADD45A,GADD45A,0.273869347256,0.784185028619,0.000950449188168,0.0034993033552,18,18,18
TXNL1,TXNL1,-0.273542845153,0.784435962007,0.0117406061201,0.0126163505337,26,26,26
MTA3,MTA3,0.27344747379,0.784509263956,0.0429873466693,0.0623820001044,65,65,65
WDR6,WDR6,-0.273338897519,0.784592717458,0.454845353984,0.439119290856,80,80,80
TAL1,TAL1,0.273240398469,0.784668427586,0.0478479617798,0.0336558174043,20,20,20
